Longitude..x.,Latitude..y.,Year,Month,Province,Mean.Temp...C.
-79.87,44.15,1996,2,ON,-6.4
-79.87,44.15,1996,3,ON,-2.9
-79.87,44.15,1996,4,ON,4.1
-79.87,44.15,1996,5,ON,11.8
-79.87,44.15,1996,6,ON,18.8
-79.87,44.15,1996,7,ON,19.7
-79.87,44.15,1996,8,ON,20.8
-79.87,44.15,1996,9,ON,16.1
-79.87,44.15,1996,10,ON,9.4
-79.87,44.15,1996,11,ON,0.7
-79.87,44.15,1996,12,ON,-0.8
-79.87,44.15,1997,1,ON,-7.1
-79.87,44.15,1997,2,ON,-4.2
-79.87,44.15,1997,3,ON,-2.1
-79.87,44.15,1997,4,ON,5.4
-79.87,44.15,1997,5,ON,9.3
-79.87,44.15,1997,6,ON,19.8
-79.87,44.15,1997,7,ON,20
-79.87,44.15,1997,8,ON,18.1
-79.87,44.15,1997,9,ON,15.4
-79.87,44.15,1997,10,ON,9.3
-79.87,44.15,1997,11,ON,2
-79.87,44.15,1997,12,ON,-1.4
-79.87,44.15,1998,1,ON,-3.1
-79.87,44.15,1998,2,ON,-1.4
-79.87,44.15,1998,3,ON,1.4
-79.87,44.15,1998,4,ON,8.1
-79.87,44.15,1998,5,ON,17.1
-79.87,44.15,1998,6,ON,18.7
-79.87,44.15,1998,7,ON,20.7
-79.87,44.15,1998,8,ON,21
-79.87,44.15,1998,9,ON,17.4
-79.87,44.15,1998,10,ON,10.3
-79.87,44.15,1998,11,ON,4.2
-79.87,44.15,1998,12,ON,0
-79.87,44.15,1999,1,ON,-7.1
-79.87,44.15,1999,2,ON,-2.2
-79.87,44.15,1999,3,ON,-0.5
-79.87,44.15,1999,4,ON,7.5
-79.87,44.15,1999,5,ON,15.2
-79.87,44.15,1999,6,ON,20.3
-79.87,44.15,1999,7,ON,23.1
-79.87,44.15,1999,8,ON,19.4
-79.87,44.15,1999,9,ON,17.3
-79.87,44.15,1999,10,ON,9.2
-79.87,44.15,1999,11,ON,4.8
-79.87,44.15,1999,12,ON,-1.6
-79.87,44.15,2000,1,ON,-6.5
-79.87,44.15,2000,2,ON,-3.5
-79.87,44.15,2000,3,ON,3.7
-79.87,44.15,2000,4,ON,6.1
-79.87,44.15,2000,5,ON,14.2
-79.87,44.15,2000,6,ON,18
-79.87,44.15,2000,7,ON,19.3
-79.87,44.15,2000,8,ON,19.5
-79.87,44.15,2000,9,ON,15.1
-79.87,44.15,2000,10,ON,10.9
-79.87,44.15,2000,11,ON,2.7
-79.87,44.15,2000,12,ON,-7.9
-79.87,44.15,2001,1,ON,-4.7
-79.87,44.15,2001,2,ON,-4.4
-79.87,44.15,2001,3,ON,-1.4
-79.87,44.15,2001,4,ON,7.7
-79.87,44.15,2001,5,ON,14.4
-79.87,44.15,2001,6,ON,19.1
-79.87,44.15,2001,7,ON,20.1
-79.87,44.15,2001,8,ON,21.9
-79.87,44.15,2001,9,ON,15.6
-79.87,44.15,2001,10,ON,10
-79.87,44.15,2001,11,ON,6.7
-79.87,44.15,2001,12,ON,1
-79.87,44.15,2002,1,ON,-1.4
-79.87,44.15,2002,2,ON,-2.2
-79.87,44.15,2002,3,ON,-0.1
-79.87,44.15,2002,4,ON,7.2
-79.87,44.15,2002,5,ON,10.8
-79.87,44.15,2002,6,ON,18.7
-79.87,44.15,2002,7,ON,22.8
-79.87,44.15,2002,8,ON,21.2
-79.87,44.15,2002,9,ON,19.4
-79.87,44.15,2002,10,ON,8.4
-79.87,44.15,2002,11,ON,2.2
-79.87,44.15,2002,12,ON,-3.2
-79.87,44.15,2003,1,ON,-9.9
-79.87,44.15,2003,2,ON,-9.4
-79.87,44.15,2003,3,ON,-1.2
-79.87,44.15,2003,4,ON,4.4
-79.87,44.15,2003,5,ON,12.1
-79.87,44.15,2003,6,ON,18.1
-79.87,44.15,2003,7,ON,20.9
-79.87,44.15,2003,8,ON,21.4
-79.87,44.15,2003,9,ON,16.2
-79.87,44.15,2003,10,ON,8.6
-79.87,44.15,2003,11,ON,4
-79.87,44.15,2003,12,ON,-1.7
-79.87,44.15,2004,1,ON,-10.9
-79.87,44.15,2004,2,ON,-4.9
-79.87,44.15,2004,3,ON,1.5
-79.87,44.15,2004,4,ON,6.8
-79.87,44.15,2004,5,ON,12.9
-79.87,44.15,2004,6,ON,17.4
-79.87,44.15,2004,7,ON,20.3
-79.87,44.15,2004,8,ON,18.8
-79.87,44.15,2004,9,ON,18
-79.87,44.15,2004,10,ON,10.1
-79.87,44.15,2004,11,ON,4.3
-79.87,44.15,2004,12,ON,-4.4
-79.87,44.15,2005,1,ON,-8.4
-79.87,44.15,2005,2,ON,-5.1
-79.87,44.15,2005,3,ON,-2
-79.87,44.15,2005,4,ON,7.3
-79.87,44.15,2005,5,ON,11.6
-79.87,44.15,2005,6,ON,22.1
-79.87,44.15,2005,7,ON,22.9
-79.87,44.15,2005,8,ON,21.3
-79.87,44.15,2005,9,ON,18.4
-79.87,44.15,2005,10,ON,11.1
-79.87,44.15,2005,11,ON,4.3
-79.87,44.15,2005,12,ON,-4.2
-79.87,44.15,2006,1,ON,-1.3
-79.87,44.15,2006,2,ON,-5.3
-79.87,44.15,2006,3,ON,0
-79.87,44.15,2006,4,ON,7.8
-79.87,44.15,2006,5,ON,14.2
-79.87,44.15,2006,6,ON,19
-79.87,44.15,2006,7,ON,23.1
-79.87,44.15,2006,8,ON,20.7
-79.87,44.15,2006,9,ON,15.1
-79.87,44.15,2006,10,ON,8.5
-79.87,44.15,2006,11,ON,4.9
-79.87,44.15,2006,12,ON,1
-64.02,46.85,1987,1,PE,-8.4
-64.02,46.85,1987,2,PE,-9.2
-64.02,46.85,1987,3,PE,-4.5
-64.02,46.85,1987,4,PE,3.3
-64.02,46.85,1987,5,PE,9.2
-64.02,46.85,1987,6,PE,14
-64.02,46.85,1987,7,PE,19.5
-64.02,46.85,1987,8,PE,17.4
-64.02,46.85,1987,9,PE,14.6
-64.02,46.85,1987,10,PE,8.3
-64.02,46.85,1987,11,PE,0.9
-64.02,46.85,1987,12,PE,-3.5
-64.02,46.85,1988,6,PE,13.4
-64.02,46.85,1989,1,PE,-7.6
-64.02,46.85,1989,2,PE,-9.6
-64.02,46.85,1989,3,PE,-5.3
-64.02,46.85,1989,4,PE,2.6
-64.02,46.85,1989,5,PE,11
-64.02,46.85,1989,6,PE,14.8
-64.02,46.85,1989,7,PE,18
-64.02,46.85,1989,8,PE,19
-64.02,46.85,1989,9,PE,14.1
-64.02,46.85,1989,10,PE,7.7
-64.02,46.85,1989,11,PE,1.9
-64.02,46.85,1989,12,PE,-10.7
-64.02,46.85,1990,1,PE,-6.1
-64.02,46.85,1990,2,PE,-9.8
-64.02,46.85,1990,3,PE,-4
-64.02,46.85,1990,4,PE,2.7
-64.02,46.85,1990,5,PE,6.9
-64.02,46.85,1990,6,PE,15.9
-64.02,46.85,1990,7,PE,19.2
-64.02,46.85,1990,8,PE,20.4
-64.02,46.85,1990,9,PE,13.6
-64.02,46.85,1990,10,PE,9.9
-64.02,46.85,1990,11,PE,2.7
-64.02,46.85,1990,12,PE,-2.4
-64.02,46.85,1991,1,PE,-10.9
-64.02,46.85,1991,2,PE,-7.5
-64.02,46.85,1991,3,PE,-1.9
-64.02,46.85,1991,4,PE,1.7
-64.02,46.85,1991,5,PE,9.5
-64.02,46.85,1991,6,PE,14.6
-64.02,46.85,1991,7,PE,18.5
-64.02,46.85,1991,8,PE,18.7
-64.02,46.85,1991,9,PE,13.1
-64.02,46.85,1991,10,PE,9.6
-64.02,46.85,1991,11,PE,4.1
-64.02,46.85,1991,12,PE,-5.2
-64.02,46.85,1992,1,PE,-8.8
-64.02,46.85,1992,2,PE,-9.4
-64.02,46.85,1992,3,PE,-6.4
-64.02,46.85,1992,4,PE,1.2
-64.02,46.85,1992,5,PE,9.1
-64.02,46.85,1992,6,PE,14
-64.02,46.85,1992,7,PE,16.2
-64.02,46.85,1992,8,PE,19
-64.02,46.85,1992,9,PE,15.8
-64.02,46.85,1992,10,PE,7.8
-64.02,46.85,1992,11,PE,0.9
-64.02,46.85,1992,12,PE,-3.3
-64.02,46.85,1993,1,PE,-9.9
-64.02,46.85,1993,2,PE,-12.1
-64.02,46.85,1993,3,PE,-4.4
-64.02,46.85,1993,4,PE,2.1
-64.02,46.85,1993,5,PE,8.1
-64.02,46.85,1993,6,PE,13.8
-64.02,46.85,1993,7,PE,16.6
-64.02,46.85,1993,8,PE,18.6
-64.02,46.85,1993,9,PE,14.7
-64.02,46.85,1993,10,PE,6.3
-64.02,46.85,1993,11,PE,2.3
-64.02,46.85,1993,12,PE,-2.7
-64.02,46.85,1994,1,PE,-12.2
-64.02,46.85,1994,2,PE,-10.1
-64.02,46.85,1994,3,PE,-2.9
-64.02,46.85,1994,4,PE,3.6
-64.02,46.85,1994,5,PE,7.3
-64.02,46.85,1994,6,PE,15.1
-64.02,46.85,1994,7,PE,20.4
-64.02,46.85,1994,8,PE,18
-64.02,46.85,1994,9,PE,12.9
-64.02,46.85,1994,10,PE,9
-64.02,46.85,1994,11,PE,5
-64.02,46.85,1994,12,PE,-3.3
-64.02,46.85,1995,1,PE,-6
-64.02,46.85,1995,2,PE,-10.4
-64.02,46.85,1995,3,PE,-3.2
-64.02,46.85,1995,4,PE,1.2
-64.02,46.85,1995,5,PE,7
-64.02,46.85,1995,6,PE,15.5
-64.02,46.85,1995,7,PE,20.2
-64.02,46.85,1995,8,PE,18.4
-64.02,46.85,1995,9,PE,12.9
-64.02,46.85,1995,10,PE,10.4
-64.02,46.85,1995,11,PE,2.6
-64.02,46.85,1995,12,PE,-4.4
-64.02,46.85,1996,1,PE,-7.3
-64.02,46.85,1996,2,PE,-6.9
-64.02,46.85,1996,3,PE,-3.8
-64.02,46.85,1996,4,PE,2.5
-64.02,46.85,1996,5,PE,7.9
-64.02,46.85,1996,6,PE,16
-64.02,46.85,1996,7,PE,18.2
-64.02,46.85,1996,8,PE,18.5
-64.02,46.85,1996,9,PE,13.8
-64.02,46.85,1996,10,PE,7.6
-64.02,46.85,1996,11,PE,1.7
-64.02,46.85,1996,12,PE,-0.6
-64.02,46.85,1997,1,PE,-7.6
-64.02,46.85,1997,2,PE,-8.8
-64.02,46.85,1997,3,PE,-5.6
-64.02,46.85,1997,4,PE,0.8
-64.02,46.85,1997,5,PE,8.4
-64.02,46.85,1997,6,PE,13
-64.02,46.85,1997,7,PE,18.9
-64.02,46.85,1997,8,PE,17.2
-64.02,46.85,1997,9,PE,14.3
-64.02,46.85,1997,10,PE,6.4
-64.02,46.85,1997,11,PE,1.7
-64.02,46.85,1997,12,PE,-3.7
-64.02,46.85,1998,1,PE,-6.1
-64.02,46.85,1998,2,PE,-5.6
-64.02,46.85,1998,3,PE,-1.5
-64.02,46.85,1998,4,PE,3.5
-64.02,46.85,1998,5,PE,11
-64.02,46.85,1998,6,PE,13.6
-64.02,46.85,1998,7,PE,19.6
-64.02,46.85,1998,8,PE,18.4
-64.02,46.85,1998,9,PE,14.5
-64.02,46.85,1998,10,PE,8.3
-64.02,46.85,1998,11,PE,2
-64.02,46.85,1998,12,PE,-2.8
-64.02,46.85,1999,1,PE,-6.9
-64.02,46.85,1999,2,PE,-4.5
-64.02,46.85,1999,3,PE,0.6
-64.02,46.85,1999,4,PE,3
-64.02,46.85,1999,5,PE,12
-64.02,46.85,1999,6,PE,17.5
-64.02,46.85,1999,7,PE,19.9
-64.02,46.85,1999,8,PE,18.5
-64.02,46.85,1999,9,PE,18
-64.02,46.85,1999,10,PE,7.7
-64.02,46.85,1999,11,PE,4.5
-64.02,46.85,1999,12,PE,-1.4
-64.02,46.85,2000,1,PE,-6.4
-64.02,46.85,2000,2,PE,-6.4
-64.02,46.85,2000,3,PE,0.1
-64.02,46.85,2000,4,PE,3.5
-64.02,46.85,2000,5,PE,7.6
-64.02,46.85,2000,6,PE,15.2
-64.02,46.85,2000,7,PE,18
-64.02,46.85,2000,8,PE,18.8
-64.02,46.85,2000,9,PE,13.9
-64.02,46.85,2000,10,PE,8.8
-64.02,46.85,2000,11,PE,3.7
-64.02,46.85,2000,12,PE,-4.4
-64.02,46.85,2001,1,PE,-7.7
-64.02,46.85,2001,2,PE,-7.5
-64.02,46.85,2001,3,PE,-2.5
-64.02,46.85,2001,4,PE,1.6
-64.02,46.85,2001,5,PE,10.2
-64.02,46.85,2001,6,PE,16.5
-64.02,46.85,2001,7,PE,18.8
-64.02,46.85,2001,8,PE,20.2
-64.02,46.85,2001,9,PE,15.9
-64.02,46.85,2001,10,PE,10.7
-64.02,46.85,2001,11,PE,4.3
-64.02,46.85,2001,12,PE,-0.1
-64.02,46.85,2002,1,PE,-5.8
-64.02,46.85,2002,2,PE,-6.1
-64.02,46.85,2002,3,PE,-2.6
-64.02,46.85,2002,4,PE,3.2
-64.02,46.85,2002,5,PE,9.8
-64.02,46.85,2002,6,PE,13.3
-64.02,46.85,2002,7,PE,18.1
-64.02,46.85,2002,8,PE,19.3
-64.02,46.85,2002,9,PE,15.5
-64.02,46.85,2002,10,PE,7.6
-64.02,46.85,2002,11,PE,2.1
-64.02,46.85,2002,12,PE,-3.3
-64.02,46.85,2003,1,PE,-9.8
-64.02,46.85,2003,2,PE,-9.4
-64.02,46.85,2003,3,PE,-4.3
-64.02,46.85,2003,4,PE,1.6
-64.02,46.85,2003,5,PE,7.2
-64.02,46.85,2003,6,PE,15.4
-64.02,46.85,2003,7,PE,20
-64.02,46.85,2003,8,PE,18.7
-64.02,46.85,2003,9,PE,16.8
-64.02,46.85,2003,10,PE,9.6
-64.02,46.85,2003,11,PE,3.6
-64.02,46.85,2003,12,PE,-1.7
-64.02,46.85,2004,1,PE,-11
-64.02,46.85,2004,2,PE,-6.3
-64.02,46.85,2004,3,PE,-3.2
-64.02,46.85,2004,4,PE,3.1
-64.02,46.85,2004,5,PE,9.5
-64.02,46.85,2004,6,PE,13.4
-64.02,46.85,2004,7,PE,18.7
-64.02,46.85,2004,8,PE,19.6
-64.02,46.85,2004,9,PE,14.3
-64.02,46.85,2004,10,PE,9.8
-64.02,46.85,2004,11,PE,2.7
-64.02,46.85,2004,12,PE,-3.4
-64.02,46.85,2005,1,PE,-9.5
-64.02,46.85,2005,2,PE,-6.3
-64.02,46.85,2005,3,PE,-2.5
-64.02,46.85,2005,4,PE,3.8
-64.02,46.85,2005,5,PE,6.6
-64.02,46.85,2005,6,PE,15.5
-64.02,46.85,2005,7,PE,18.7
-64.02,46.85,2005,8,PE,19.3
-64.02,46.85,2005,9,PE,16
-64.02,46.85,2005,10,PE,10.1
-64.02,46.85,2005,11,PE,4.9
-64.02,46.85,2005,12,PE,-2.3
-64.02,46.85,2006,1,PE,-2.4
-64.02,46.85,2006,2,PE,-5.9
-75.55,45.55,1987,1,QC,-10.4
-75.55,45.55,1987,2,QC,-11.4
-75.55,45.55,1987,3,QC,-0.6
-75.55,45.55,1987,4,QC,8.6
-75.55,45.55,1987,5,QC,12
-75.55,45.55,1987,6,QC,17.1
-75.55,45.55,1987,7,QC,20.4
-75.55,45.55,1987,8,QC,17.5
-75.55,45.55,1987,9,QC,13.9
-75.55,45.55,1987,10,QC,5.8
-75.55,45.55,1987,11,QC,0.1
-75.55,45.55,1987,12,QC,-4.6
-75.55,45.55,1988,1,QC,-10.6
-75.55,45.55,1988,2,QC,-10.3
-75.55,45.55,1988,3,QC,-5.1
-75.55,45.55,1988,5,QC,13.9
-75.55,45.55,1988,6,QC,15.9
-75.55,45.55,1988,7,QC,21.1
-75.55,45.55,1988,8,QC,19
-75.55,45.55,1988,9,QC,12.7
-75.55,45.55,1988,10,QC,5.1
-75.55,45.55,1988,11,QC,2.3
-75.55,45.55,1988,12,QC,-9
-75.55,45.55,1989,1,QC,-9.5
-75.55,45.55,1989,2,QC,-11.9
-75.55,45.55,1989,3,QC,-6.2
-75.55,45.55,1989,4,QC,3.6
-75.55,45.55,1989,5,QC,13
-75.55,45.55,1989,6,QC,17.6
-75.55,45.55,1989,7,QC,20.2
-75.55,45.55,1989,8,QC,17.8
-75.55,45.55,1989,9,QC,13.3
-75.55,45.55,1989,10,QC,7.6
-75.55,45.55,1989,11,QC,-2.2
-75.55,45.55,1989,12,QC,-18.7
-75.55,45.55,1990,1,QC,-5.7
-75.55,45.55,1990,2,QC,-9.7
-75.55,45.55,1990,3,QC,-3.6
-75.55,45.55,1990,4,QC,6.3
-75.55,45.55,1990,5,QC,10.5
-75.55,45.55,1990,6,QC,17.2
-75.55,45.55,1990,7,QC,19.4
-75.55,45.55,1990,8,QC,18.5
-75.55,45.55,1990,9,QC,12
-75.55,45.55,1990,10,QC,6.9
-75.55,45.55,1990,11,QC,0.5
-75.55,45.55,1990,12,QC,-7
-75.55,45.55,1991,1,QC,-12.4
-75.55,45.55,1991,2,QC,-7.8
-75.55,45.55,1991,3,QC,-2.2
-75.55,45.55,1991,4,QC,6.4
-75.55,45.55,1991,5,QC,13.7
-75.55,45.55,1991,6,QC,17.7
-75.55,45.55,1991,7,QC,19.8
-75.55,45.55,1991,8,QC,19.4
-75.55,45.55,1991,9,QC,11.8
-75.55,45.55,1991,10,QC,7.5
-75.55,45.55,1991,11,QC,0.6
-75.55,45.55,1991,12,QC,-9.7
-75.55,45.55,1992,1,QC,-12.4
-75.55,45.55,1992,2,QC,-11.2
-75.55,45.55,1992,3,QC,-7.9
-75.55,45.55,1992,4,QC,3.4
-75.55,45.55,1992,5,QC,11.1
-75.55,45.55,1992,6,QC,15.2
-75.55,45.55,1992,7,QC,16.5
-75.55,45.55,1992,8,QC,16.7
-75.55,45.55,1992,9,QC,12.8
-75.55,45.55,1992,10,QC,4.5
-75.55,45.55,1992,11,QC,0.3
-75.55,45.55,1992,12,QC,-6.4
-75.55,45.55,1993,1,QC,-11.3
-75.55,45.55,1993,2,QC,-15.6
-75.55,45.55,1993,3,QC,-5.6
-75.55,45.55,1993,4,QC,4.2
-75.55,45.55,1993,5,QC,11.5
-75.55,45.55,1993,6,QC,15.5
-75.55,45.55,1993,7,QC,19.7
-75.55,45.55,1993,8,QC,18.9
-75.55,45.55,1993,9,QC,11.8
-75.55,45.55,1993,10,QC,5.1
-75.55,45.55,1993,11,QC,-0.3
-75.55,45.55,1993,12,QC,-7.7
-75.55,45.55,1994,1,QC,-19.4
-75.55,45.55,1994,2,QC,-13.9
-75.55,45.55,1994,3,QC,-4.4
-75.55,45.55,1994,4,QC,4.4
-75.55,45.55,1994,5,QC,10.8
-75.55,45.55,1994,6,QC,17.5
-75.55,45.55,1994,7,QC,19.7
-75.55,45.55,1994,8,QC,16.7
-75.55,45.55,1994,9,QC,13.2
-75.55,45.55,1994,10,QC,7.3
-75.55,45.55,1994,11,QC,2.3
-75.55,45.55,1994,12,QC,-6.2
-75.55,45.55,1995,1,QC,-7.9
-75.55,45.55,1995,2,QC,-11.9
-75.55,45.55,1995,3,QC,-0.7
-75.55,45.55,1995,4,QC,2.4
-75.55,45.55,1995,5,QC,11.6
-75.55,45.55,1995,6,QC,18.4
-75.55,45.55,1995,7,QC,20.2
-75.55,45.55,1995,8,QC,18.8
-75.55,45.55,1995,9,QC,11.3
-75.55,45.55,1995,10,QC,9.3
-75.55,45.55,1995,11,QC,-3.2
-75.55,45.55,1995,12,QC,-10.4
-75.55,45.55,1996,1,QC,-13
-75.55,45.55,1996,2,QC,-10.8
-75.55,45.55,1996,3,QC,-5
-75.55,45.55,1996,4,QC,3.5
-75.55,45.55,1996,5,QC,10.2
-75.55,45.55,1996,6,QC,17.6
-75.55,45.55,1996,7,QC,18.6
-75.55,45.55,1996,8,QC,18.5
-75.55,45.55,1996,9,QC,14.9
-75.55,45.55,1996,10,QC,6.7
-75.55,45.55,1996,11,QC,-1.9
-75.55,45.55,1996,12,QC,-3.1
-75.55,45.55,1997,1,QC,-12.6
-75.55,45.55,1997,2,QC,-9.5
-75.55,45.55,1997,3,QC,-6.4
-75.55,45.55,1997,4,QC,3.8
-75.55,45.55,1997,5,QC,9.2
-75.55,45.55,1997,6,QC,18.1
-75.55,45.55,1997,7,QC,18.9
-75.55,45.55,1997,8,QC,17
-75.55,45.55,1997,9,QC,12.9
-75.55,45.55,1997,10,QC,5.7
-75.55,45.55,1997,11,QC,-1.4
-75.55,45.55,1997,12,QC,-7.4
-75.55,45.55,1998,1,QC,-8.3
-75.55,45.55,1998,2,QC,-4.9
-75.55,45.55,1998,3,QC,-1.8
-75.55,45.55,1998,4,QC,7.1
-75.55,45.55,1998,5,QC,15.7
-75.55,45.55,1998,6,QC,17.7
-75.55,45.55,1998,7,QC,18.9
-75.55,45.55,1998,8,QC,18.5
-75.55,45.55,1998,9,QC,13.7
-75.55,45.55,1998,10,QC,8.3
-75.55,45.55,1998,11,QC,2
-75.55,45.55,1998,12,QC,-4.8
-75.55,45.55,1999,1,QC,-12.1
-75.55,45.55,1999,2,QC,-7.5
-75.55,45.55,1999,3,QC,-3.6
-75.55,45.55,1999,4,QC,5.4
-75.55,45.55,1999,5,QC,14
-75.55,45.55,1999,6,QC,18.6
-75.55,45.55,1999,7,QC,20.8
-75.55,45.55,1999,8,QC,17.8
-75.55,45.55,1999,9,QC,15.9
-75.55,45.55,1999,10,QC,6
-75.55,45.55,1999,11,QC,3.4
-75.55,45.55,1999,12,QC,-5.6
-75.55,45.55,2000,1,QC,-11.2
-75.55,45.55,2000,2,QC,-8.8
-75.55,45.55,2000,3,QC,0.5
-75.55,45.55,2000,4,QC,4
-75.55,45.55,2000,5,QC,11.6
-75.55,45.55,2000,6,QC,15.6
-75.55,45.55,2000,7,QC,18.1
-75.55,45.55,2000,8,QC,18
-75.55,45.55,2000,9,QC,12.4
-75.55,45.55,2000,10,QC,7.3
-75.55,45.55,2000,11,QC,1
-75.55,45.55,2000,12,QC,-11.6
-75.55,45.55,2001,1,QC,-10.7
-75.55,45.55,2001,2,QC,-10.5
-75.55,45.55,2001,3,QC,-4.2
-75.55,45.55,2001,4,QC,5.1
-75.55,45.55,2001,5,QC,12.9
-75.55,45.55,2001,6,QC,18.1
-75.55,45.55,2001,7,QC,18.3
-75.55,45.55,2001,8,QC,20
-75.55,45.55,2001,9,QC,14.6
-75.55,45.55,2001,10,QC,7.9
-75.55,45.55,2001,11,QC,3
-75.55,45.55,2001,12,QC,-2.7
-75.55,45.55,2002,1,QC,-6.1
-75.55,45.55,2002,2,QC,-7.9
-75.55,45.55,2002,3,QC,-4.4
-75.55,45.55,2002,4,QC,5.1
-75.55,45.55,2002,5,QC,9.4
-75.55,45.55,2002,6,QC,15.5
-75.55,45.55,2002,7,QC,20.5
-75.55,45.55,2002,8,QC,19.6
-75.55,45.55,2002,9,QC,15.7
-75.55,45.55,2002,10,QC,5.2
-75.55,45.55,2002,11,QC,-1
-75.55,45.55,2002,12,QC,-7.4
-75.55,45.55,2003,1,QC,-14.9
-75.55,45.55,2003,2,QC,-13.4
-75.55,45.55,2003,3,QC,-5.4
-75.55,45.55,2003,4,QC,2.5
-75.55,45.55,2003,5,QC,11.5
-75.55,45.55,2003,6,QC,16.8
-75.55,45.55,2003,7,QC,19
-75.55,45.55,2003,8,QC,19.7
-75.55,45.55,2003,9,QC,15.3
-75.55,45.55,2003,10,QC,5.3
-75.55,45.55,2003,11,QC,1
-75.55,45.55,2003,12,QC,-6.3
-75.55,45.55,2004,1,QC,-16.8
-75.55,45.55,2004,2,QC,-9.5
-75.55,45.55,2004,3,QC,-1.7
-75.55,45.55,2004,4,QC,4.6
-75.55,45.55,2004,5,QC,11.6
-75.55,45.55,2004,6,QC,15.1
-75.55,45.55,2004,7,QC,19
-75.55,45.55,2004,8,QC,17
-75.55,45.55,2004,9,QC,14.2
-75.55,45.55,2004,10,QC,6.9
-75.55,45.55,2004,11,QC,0.3
-75.55,45.55,2004,12,QC,-10
-75.55,45.55,2005,1,QC,-13.5
-75.55,45.55,2005,2,QC,-8.6
-75.55,45.55,2005,3,QC,-5.3
-75.55,45.55,2005,4,QC,5.6
-75.55,45.55,2005,5,QC,9.9
-75.55,45.55,2005,6,QC,19.2
-75.55,45.55,2005,7,QC,20.9
-75.55,45.55,2005,8,QC,19.9
-75.55,45.55,2005,9,QC,15.7
-75.55,45.55,2005,10,QC,8.9
-75.55,45.55,2005,11,QC,1.1
-75.55,45.55,2005,12,QC,-7.4
-75.55,45.55,2006,1,QC,-6.1
-75.55,45.55,2006,2,QC,-9
-75.55,45.55,2006,3,QC,-2
-75.55,45.55,2006,4,QC,6.2
-75.55,45.55,2006,5,QC,13.4
-75.55,45.55,2006,6,QC,18.1
-75.55,45.55,2006,7,QC,20.8
-75.55,45.55,2006,8,QC,18
-75.55,45.55,2006,9,QC,12.9
-75.55,45.55,2006,10,QC,6.3
-75.55,45.55,2006,11,QC,3
-75.55,45.55,2006,12,QC,-2.8
-108.78,50.7,1987,1,SK,-5
-108.78,50.7,1987,2,SK,-3.1
-108.78,50.7,1987,3,SK,-0.9
-108.78,50.7,1987,4,SK,9.3
-108.78,50.7,1987,5,SK,14.3
-108.78,50.7,1987,6,SK,18.7
-108.78,50.7,1987,7,SK,18.7
-108.78,50.7,1987,8,SK,15
-108.78,50.7,1987,9,SK,14.9
-108.78,50.7,1987,10,SK,7.3
-108.78,50.7,1987,11,SK,1.7
-108.78,50.7,1987,12,SK,-5.4
-108.78,50.7,1988,1,SK,-12.3
-108.78,50.7,1988,2,SK,-8.8
-108.78,50.7,1988,3,SK,0.9
-108.78,50.7,1988,4,SK,6.6
-108.78,50.7,1988,5,SK,15.5
-108.78,50.7,1988,6,SK,21.4
-108.78,50.7,1988,7,SK,19.9
-108.78,50.7,1988,8,SK,17.6
-108.78,50.7,1988,9,SK,12.2
-108.78,50.7,1988,10,SK,7.4
-108.78,50.7,1988,11,SK,-3.3
-108.78,50.7,1988,12,SK,-8.9
-108.78,50.7,1989,1,SK,-10.8
-108.78,50.7,1989,2,SK,-16
-108.78,50.7,1989,3,SK,-6.6
-108.78,50.7,1989,4,SK,5.6
-108.78,50.7,1989,5,SK,11.3
-108.78,50.7,1989,6,SK,16.8
-108.78,50.7,1989,7,SK,21
-108.78,50.7,1989,8,SK,17.9
-108.78,50.7,1989,9,SK,12.5
-108.78,50.7,1989,10,SK,6.5
-108.78,50.7,1989,11,SK,-2.3
-108.78,50.7,1989,12,SK,-9.9
-108.78,50.7,1990,1,SK,-6.5
-108.78,50.7,1990,2,SK,-8.6
-108.78,50.7,1990,3,SK,1.4
-108.78,50.7,1990,4,SK,5.1
-108.78,50.7,1990,5,SK,11.8
-108.78,50.7,1990,6,SK,17.1
-108.78,50.7,1990,7,SK,18.3
-108.78,50.7,1990,8,SK,19.3
-108.78,50.7,1990,9,SK,15.9
-108.78,50.7,1990,10,SK,5.4
-108.78,50.7,1990,11,SK,-4.6
-108.78,50.7,1990,12,SK,-14.7
-108.78,50.7,1991,1,SK,-13.6
-108.78,50.7,1991,2,SK,-0.8
-108.78,50.7,1991,3,SK,-1.8
-108.78,50.7,1991,4,SK,6.9
-108.78,50.7,1991,5,SK,11.3
-108.78,50.7,1991,6,SK,16.1
-108.78,50.7,1991,7,SK,19
-108.78,50.7,1991,8,SK,21.1
-108.78,50.7,1991,9,SK,13.4
-108.78,50.7,1991,10,SK,2.7
-108.78,50.7,1991,11,SK,-4.6
-108.78,50.7,1991,12,SK,-7
-108.78,50.7,1992,1,SK,-5.8
-108.78,50.7,1992,2,SK,-3.8
-108.78,50.7,1992,3,SK,2.9
-108.78,50.7,1992,4,SK,7.3
-108.78,50.7,1992,5,SK,11.3
-108.78,50.7,1992,6,SK,16.6
-108.78,50.7,1992,7,SK,16.5
-108.78,50.7,1992,8,SK,16.4
-108.78,50.7,1992,9,SK,11
-108.78,50.7,1992,10,SK,6.1
-108.78,50.7,1992,11,SK,-1.7
-108.78,50.7,1992,12,SK,-14.3
